A	12432	11	228	84	-259	36	14	107	103	-30	230	100745	Z
A	12524	11	229	86	-290	39	10	107	102	-26	230	100739	Z
A	12532	11	229	87	-275	35	10	107	102	-26	230	100752	Z
A	12524	11	229	87	-230	38	11	107	102	-26	230	100742	Z
A	12540	11	225	90	-167	37	6	107	102	-26	230	100745	Z
A	12460	10	221	89	-107	40	5	107	102	-26	230	100748	Z
A	12460	12	225	90	-109	41	5	107	103	-24	230	100742	Z
A	12444	16	219	91	-83	38	9	108	105	-23	230	100755	Z
A	12288	11	229	88	-132	46	11	108	105	-23	230	100739	Z
A	12528	17	227	92	-163	43	16	108	105	-23	230	100733	Z
A	12540	16	226	89	-184	41	15	108	105	-23	230	100745	Z
A	12536	14	224	88	-142	39	14	108	105	-23	230	100752	Z
A	12540	12	223	89	-54	33	10	108	104	-21	230	100739	Z
A	12372	12	221	87	10	29	5	108	104	-21	230	100752	Z
A	12208	12	227	90	23	27	3	108	104	-21	230	100736	Z
A	12200	11	215	90	94	28	2	108	104	-21	230	100739	Z
A	12196	10	224	90	131	28	6	108	104	-21	230	100742	Z
A	12364	12	219	93	224	25	4	107	104	-21	230	100748	Z
A	12360	12	224	92	305	25	0	107	104	-21	230	100752	Z
A	12356	11	220	85	371	25	0	107	104	-21	230	100748	Z
A	12368	11	228	89	295	28	8	107	104	-21	230	100752	Z
A	12376	11	231	92	228	35	2	107	104	-21	230	100742	Z
A	12360	11	220	90	258	32	5	107	104	-21	230	100742	Z
A	12364	9	237	82	176	42	9	107	104	-27	230	100736	Z
A	12280	12	230	89	189	40	4	107	104	-27	230	100742	Z
A	12368	10	226	85	238	41	4	107	104	-27	230	100739	Z
A	12364	10	227	82	252	44	4	107	104	-27	230	100739	Z
A	12360	9	187	83	200	36	4	107	104	-27	230	100745	Z
A	12280	12	233	80	103	46	17	106	103	-33	230	100736	Z
A	12460	11	227	81	95	43	16	106	103	-33	230	100742	Z
A	12300	14	233	78	107	45	20	106	103	-33	230	100742	Z
A	12460	10	229	78	194	38	14	106	103	-33	230	100742	Z
A	12456	12	232	75	197	33	15	106	103	-33	230	100742	Z
A	12452	12	234	75	180	32	16	106	102	-33	230	100736	Z
A	12452	11	232	78	179	34	17	107	102	-34	230	100733	Z
A	12460	10	232	79	194	35	17	107	102	-34	230	100739	Z
A	12464	11	233	80	172	37	19	107	102	-34	230	100742	Z
A	12468	12	235	80	161	40	18	107	102	-34	230	100739	Z
A	12444	12	234	76	188	41	18	107	102	-34	230	100745	Z
A	12456	12	234	75	242	41	14	107	102	-36	230	100736	Z
A	12448	10	234	73	285	38	10	107	102	-36	230	100736	Z
A	12464	12	236	72	262	37	15	107	102	-36	230	100733	Z
A	12468	11	236	72	210	36	20	107	102	-36	230	100739	Z
A	12472	11	237	73	136	41	20	107	102	-36	230	100742	Z
A	12460	11	236	72	127	39	24	107	101	-39	230	100752	Z
A	12452	12	236	71	168	42	23	107	101	-39	230	100742	Z
A	12444	13	238	70	170	41	23	107	101	-39	230	100739	Z
A	12456	13	242	69	104	44	24	107	101	-39	230	100739	Z
A	12468	13	241	68	36	46	25	107	101	-39	230	100739	Z
A	12308	13	241	68	23	45	23	107	100	-39	230	100742	Z
A	12300	13	239	69	95	44	15	107	99	-40	230	100739	Z
A	12132	12	238	67	226	39	11	107	99	-40	230	100739	Z
A	12296	10	240	66	281	35	7	107	99	-40	230	100739	Z
A	12220	12	244	66	223	37	8	107	99	-40	230	100733	Z
A	12228	13	242	67	147	40	10	107	99	-40	230	100739	Z
A	12292	12	240	68	74	43	16	107	100	-44	230	100736	Z
A	12288	12	239	67	30	47	21	107	100	-44	230	100739	Z
A	12308	12	240	66	12	48	22	107	100	-44	230	100745	Z
A	12288	12	242	65	4	48	20	107	100	-44	230	100745	Z
A	12204	12	245	64	15	49	17	107	100	-44	230	100739	Z
A	12288	11	243	64	106	41	13	107	100	-43	230	100736	Z
A	12460	9	242	63	179	37	9	107	100	-43	230	100736	Z
A	12284	9	243	62	155	36	8	107	100	-43	230	100742	Z
A	12272	9	243	64	70	39	11	107	100	-43	230	100739	Z
A	12224	10	244	65	-35	40	18	107	100	-43	230	100739	Z
A	12380	11	246	66	-122	45	20	107	100	-43	230	100730	Z
A	12540	10	249	63	-187	50	19	107	99	-45	230	100739	Z
A	12352	8	251	64	-228	52	17	107	99	-45	230	100736	Z
A	12288	9	245	65	-244	49	14	107	99	-45	230	100721	Z
A	12280	9	243	65	-248	47	8	107	99	-45	230	100733	Z
A	12204	11	243	66	-232	47	4	107	99	-45	230	100733	Z
A	12288	12	241	65	-242	51	5	109	100	-41	230	100739	Z
A	12448	12	241	67	-287	48	4	109	100	-41	230	100742	Z
A	12460	12	240	68	-335	49	4	109	100	-41	230	100739	Z
A	12444	11	239	70	-350	47	3	109	100	-41	230	100745	Z
A	12452	10	236	68	-317	46	3	109	100	-41	230	100739	Z
A	12444	10	235	68	-278	43	6	108	101	-40	230	100730	Z
A	12464	9	233	72	-238	40	4	108	102	-39	230	100739	Z
A	12348	8	231	73	-195	39	3	108	102	-39	230	100727	Z
A	12360	8	230	76	-155	36	5	108	102	-39	230	100721	Z
A	12368	9	231	74	-132	37	7	108	102	-39	230	100745	Z
A	12360	9	234	76	-135	36	9	108	102	-39	230	100721	Z
A	12368	11	233	77	-162	34	12	107	101	-36	230	100739	Z
A	12536	12	234	76	-225	37	17	107	101	-36	230	100733	Z
A	12540	12	232	77	-250	37	16	107	101	-36	230	100739	Z
A	12552	11	234	76	-241	38	16	107	101	-36	230	100736	Z
A	12548	11	232	78	-218	35	14	107	101	-36	230	100727	Z
A	12528	11	232	78	-222	34	14	108	102	-33	230	100733	Z
A	12544	11	230	78	-210	31	12	110	103	-31	230	100727	Z
A	12548	9	231	79	-182	28	10	110	103	-31	230	100733	Z
A	12448	9	232	79	-160	26	8	110	103	-31	230	100727	Z
A	12360	10	231	82	-160	29	10	110	103	-31	230	100733	Z
A	12528	10	229	85	-178	30	12	109	103	-29	230	100727	Z
A	12544	11	227	83	-199	35	18	108	104	-27	230	100742	Z
A	12536	11	225	88	-241	35	22	108	104	-27	230	100730	Z
A	12528	13	226	89	-273	38	28	108	104	-27	230	100727	Z
A	12528	12	224	89	-235	39	29	108	104	-27	230	100736	Z
A	12540	11	224	88	-127	36	28	108	104	-27	230	100733	Z
A	12544	12	226	86	-33	33	23	108	103	-25	230	100730	Z
A	12380	12	230	86	-15	31	21	108	103	-25	230	100739	Z
A	12376	13	230	87	-36	28	18	108	103	-25	230	100724	Z
A	12368	12	230	88	-57	30	16	108	103	-25	230	100733	Z
A	12380	13	228	89	-43	34	15	108	103	-25	230	100724	Z
A	12380	11	225	88	1	33	13	109	103	-24	230	100739	Z
A	12220	11	226	88	33	35	14	110	104	-24	230	100733	Z
A	12300	12	225	90	94	33	9	110	104	-24	230	100739	Z
A	12192	12	223	87	166	36	8	110	104	-24	230	100736	Z
A	12372	12	228	87	158	37	9	110	104	-24	230	100730	Z
A	12360	12	227	88	127	38	10	110	104	-24	230	100733	Z
A	12432	12	228	90	106	42	13	109	103	-27	230	100733	Z
A	12472	10	226	88	187	40	11	109	103	-27	230	100736	Z
A	12464	9	224	82	272	35	10	109	103	-27	230	100739	Z
A	12388	9	227	81	319	32	9	109	103	-27	230	100736	Z
A	12280	10	227	77	348	29	7	109	103	-27	230	100752	Z
A	12368	11	233	78	331	30	9	108	103	-30	230	100745	Z
A	12356	11	235	79	272	34	10	108	103	-30	230	100742	Z
A	12476	10	238	82	194	38	12	108	103	-30	230	100752	Z
A	12436	11	238	83	115	39	12	108	103	-30	230	100752	Z
A	12448	10	235	82	114	44	5	108	103	-30	230	100755	Z
A	12356	10	234	79	149	41	5	108	102	-32	230	100739	Z
A	12344	11	235	76	145	43	6	109	102	-34	230	100739	Z
A	12372	10	232	76	136	43	7	109	102	-34	230	100739	Z
A	12376	10	231	75	160	43	6	109	102	-34	230	100733	Z
A	12380	9	235	72	144	41	12	109	102	-34	230	100736	Z
A	12372	12	235	74	105	42	17	109	102	-34	230	100742	Z
A	12464	10	233	73	57	41	19	109	102	-37	230	100733	Z
A	12288	11	234	71	49	38	20	109	102	-37	230	100736	Z
A	12292	10	235	71	80	36	19	109	102	-37	230	100739	Z
A	12296	9	234	75	138	34	16	109	102	-37	230	100739	Z
A	12384	9	237	72	164	32	14	109	102	-37	230	100742	Z
A	12364	11	238	74	160	36	13	108	102	-37	230	100733	Z
A	12456	13	241	74	105	40	13	108	102	-37	230	100739	Z
A	12456	13	241	73	39	39	15	108	102	-37	230	100736	Z
A	12300	14	240	72	-32	41	15	108	102	-37	230	100733	Z
A	12388	12	235	69	-31	39	15	108	102	-37	230	100736	Z
A	12392	13	236	71	0	39	14	108	102	-37	230	100736	Z
A	12212	11	237	70	35	36	11	109	101	-37	230	100745	Z
A	12296	11	238	70	39	33	11	109	101	-37	230	100733	Z
A	12304	11	236	71	51	32	12	109	101	-37	230	100742	Z
A	12300	11	236	70	49	32	10	109	101	-37	230	100736	Z
A	12296	11	237	73	16	36	15	109	101	-37	230	100727	Z
A	12308	11	238	72	-49	36	16	108	101	-37	230	100745	Z
A	12384	11	239	73	-71	39	19	108	101	-37	230	100739	Z
A	12376	10	239	73	-55	40	15	108	101	-37	230	100733	Z
A	12364	9	238	72	-19	40	15	108	101	-37	230	100745	Z
A	12284	10	237	71	-13	35	11	108	101	-37	230	100739	Z
A	12372	11	235	70	-28	40	15	108	101	-38	230	100745	Z
A	12392	10	234	74	-52	42	19	109	101	-39	230	100745	Z
A	12372	9	235	73	-64	42	20	109	101	-39	230	100733	Z
A	12288	11	238	72	-75	43	21	109	101	-39	230	100742	Z
A	12364	8	236	70	-34	41	21	109	101	-39	230	100745	Z
A	12296	9	238	72	-16	44	21	109	101	-39	230	100752	Z
A	12280	9	236	73	0	41	22	109	102	-38	230	100736	Z
A	12132	9	236	72	-11	43	22	109	102	-38	230	100739	Z
A	12288	11	238	75	-34	47	24	109	102	-38	230	100739	Z
A	12384	12	237	74	-43	45	23	109	102	-38	230	100724	Z
A	12384	13	238	75	-44	48	25	109	102	-38	230	100733	Z
A	12396	12	238	73	-45	48	26	109	101	-37	230	100739	Z
A	12376	10	236	74	-49	48	24	110	101	-37	230	100745	Z
A	12384	10	234	73	-44	49	25	110	101	-37	230	100733	Z
A	12392	11	234	70	-40	50	27	110	101	-37	230	100742	Z
A	12380	12	233	69	-26	45	27	110	101	-37	230	100739	Z
A	12368	12	235	71	30	41	23	110	101	-37	230	100742	Z
A	12284	12	236	71	64	39	22	108	101	-38	230	100733	Z
A	12300	15	239	72	53	38	22	108	101	-38	230	100736	Z
A	12300	16	237	72	32	37	22	108	101	-38	230	100739	Z
A	12300	12	234	74	72	37	19	108	101	-38	230	100739	Z
A	12304	12	234	73	93	40	19	108	101	-38	230	100739	Z
A	12304	11	236	74	72	37	22	110	101	-37	230	100745	Z
A	12288	11	237	71	37	39	23	110	101	-37	230	100745	Z
A	12288	12	235	71	16	39	26	110	101	-37	230	100733	Z
A	12284	10	235	72	31	40	26	110	101	-37	230	100736	Z
A	12288	11	237	72	62	39	25	110	101	-37	230	100736	Z
A	12288	11	239	71	70	41	20	109	100	-37	230	100739	Z
A	12288	12	243	71	34	42	21	109	100	-38	230	100733	Z
A	12296	14	244	70	30	43	16	109	100	-38	230	100739	Z
A	12292	13	246	71	14	45	13	109	100	-38	230	100739	Z
A	12284	13	242	71	9	45	11	109	100	-38	230	100748	Z
A	12216	11	239	73	-2	47	8	109	100	-38	230	100752	Z
A	12204	10	236	74	29	51	6	110	99	-39	230	100733	Z
A	12044	9	234	72	109	49	6	110	99	-39	230	100730	Z
A	12136	9	232	68	177	50	5	110	99	-39	230	100727	Z
A	12112	10	233	69	212	49	10	110	99	-39	230	100733	Z
A	12288	12	237	68	190	52	10	110	99	-39	230	100742	Z
A	12288	14	241	67	122	54	14	110	99	-39	230	100733	Z
A	12288	12	241	69	40	56	18	110	100	-39	230	100748	Z
A	12288	12	241	70	-14	58	21	110	100	-39	230	100739	Z
A	12384	11	243	70	-44	59	20	110	100	-39	230	100745	Z
A	12392	11	241	66	-23	56	13	110	100	-39	230	100736	Z
A	12376	10	240	64	67	51	5	110	100	-39	230	100745	Z
A	12208	10	237	61	221	41	-1	110	99	-42	230	100739	Z
A	12284	8	237	60	325	31	-9	110	99	-42	230	100733	Z
A	12204	9	243	60	342	25	-10	110	99	-42	230	100739	Z
A	12292	11	247	62	235	21	-4	110	99	-42	230	100733	Z
A	12292	13	247	65	59	27	5	110	99	-42	230	100724	Z
A	12052	11	241	64	-87	30	11	109	99	-43	230	100736	Z
A	12220	8	239	67	-139	35	17	109	99	-45	230	100733	Z
A	12288	8	240	66	-107	37	17	109	99	-45	230	100739	Z
A	12292	10	242	65	-79	36	14	109	99	-45	230	100748	Z
A	12216	12	244	64	-108	36	12	109	99	-45	230	100739	Z
A	12372	11	243	64	-141	37	15	109	99	-45	230	100752	Z
A	12360	11	241	64	-157	35	16	109	99	-44	230	100742	Z
A	12372	12	241	65	-180	36	16	109	99	-44	230	100736	Z
A	12388	12	239	67	-210	41	15	109	99	-44	230	100736	Z
A	12376	12	240	69	-255	39	19	109	99	-44	230	100745	Z
A	12388	11	241	68	-298	43	23	109	99	-44	230	100733	Z
A	12408	10	241	68	-342	43	22	111	100	-39	230	100730	Z
A	12540	11	238	72	-368	43	22	111	100	-39	230	100742	Z
A	12552	11	239	72	-390	45	21	111	100	-39	230	100736	Z
A	12564	11	241	73	-376	46	15	111	100	-39	230	100733	Z
A	12540	10	236	73	-251	42	7	111	100	-39	230	100727	Z
A	12456	9	234	73	-131	37	0	110	100	-36	230	100736	Z
A	12356	10	234	74	-92	34	-3	109	101	-34	230	100727	Z
A	12372	11	236	76	-122	33	-3	109	101	-34	230	100739	Z
A	12516	10	233	77	-167	35	0	109	101	-34	230	100730	Z
A	12452	11	234	77	-197	37	6	109	101	-34	230	100736	Z
