A	12208	17	260	6	447	51	17	103	79	-85	237	100753	Z
A	12212	18	264	7	356	53	18	104	78	-88	237	100768	Z
A	12196	18	268	7	249	58	22	104	78	-88	237	100756	Z
A	12200	17	267	5	200	61	18	104	78	-88	237	100756	Z
A	12192	16	268	3	201	57	12	104	78	-88	237	100762	Z
A	12216	17	266	0	232	53	11	104	78	-88	237	100762	Z
A	12220	15	266	0	264	48	11	104	74	-92	237	100762	Z
A	12208	15	265	-1	269	43	12	104	74	-92	237	100756	Z
A	12284	14	264	-1	282	38	11	104	74	-92	237	100762	Z
A	12288	12	264	-2	297	35	10	104	74	-92	237	100765	Z
A	12288	13	265	-2	274	35	9	104	74	-92	237	100762	Z
A	12204	12	267	-2	220	35	11	103	72	-93	237	100753	Z
A	12300	12	267	-3	168	38	10	103	71	-95	237	100756	Z
A	12292	13	266	-4	152	38	13	103	71	-95	237	100768	Z
A	12288	11	266	-4	114	38	16	103	71	-95	237	100762	Z
A	12292	10	265	-6	92	40	15	103	71	-95	237	100762	Z
A	12124	10	264	-6	99	40	13	103	71	-95	237	100762	Z
A	12140	12	262	-5	107	41	12	104	70	-96	238	100762	Z
A	12292	11	264	-5	113	37	11	104	70	-96	237	100756	Z
A	12292	12	265	-6	135	39	8	104	70	-96	237	100756	Z
A	12208	11	265	-6	173	39	9	104	70	-96	237	100762	Z
A	12216	11	264	-10	216	34	6	104	70	-96	237	100753	Z
A	12308	9	263	-9	234	33	8	103	70	-98	237	100756	Z
A	12104	11	264	-8	218	31	9	103	70	-98	237	100756	Z
A	12200	11	266	-10	167	37	13	103	70	-98	237	100765	Z
A	12368	11	269	-10	94	37	15	103	70	-98	238	100762	Z
A	12208	11	270	-11	64	40	12	103	70	-98	237	100768	Z
A	12236	10	270	-13	121	38	5	103	68	-99	237	100768	Z
A	12312	8	267	-15	240	31	-3	103	67	-100	237	100762	Z
A	12456	10	265	-14	307	28	-8	103	67	-100	237	100765	Z
A	12548	12	264	-15	293	25	-7	103	67	-100	237	100768	Z
A	12524	14	265	-16	233	27	5	103	67	-100	237	100774	Z
A	12460	14	269	-16	157	31	9	103	67	-100	237	100762	Z
A	12464	14	268	-14	93	39	10	104	65	-103	237	100768	Z
A	12396	13	269	-17	66	39	13	104	65	-103	237	100759	Z
A	12372	12	269	-18	54	41	13	104	65	-103	237	100756	Z
A	12384	14	269	-20	61	40	7	104	65	-103	237	100768	Z
A	12296	12	265	-22	118	30	7	104	65	-103	237	100762	Z
A	12468	12	264	-21	165	26	6	103	65	-104	237	100747	Z
A	12444	13	266	-23	176	25	8	103	65	-106	237	100759	Z
A	12452	12	268	-24	151	24	8	103	65	-106	237	100762	Z
A	12448	12	268	-18	117	25	11	103	65	-106	238	100753	Z
A	12548	12	269	-21	74	27	11	103	65	-106	238	100762	Z
A	12376	11	268	-20	38	30	9	103	65	-106	237	100756	Z
A	12300	12	271	-21	4	33	10	103	63	-107	237	100750	Z
A	12296	12	270	-21	8	32	10	103	63	-107	237	100753	Z
A	12292	13	270	-23	30	33	9	103	63	-107	237	100759	Z
A	12300	12	268	-23	74	30	5	103	63	-107	237	100762	Z
A	12284	12	264	-24	151	28	3	103	63	-107	238	100765	Z
A	12472	12	263	-24	159	27	8	103	63	-107	238	100771	Z
A	12444	12	264	-22	151	28	10	103	63	-107	238	100756	Z
