A	11892	-6	257	17	35	49	0	95	82	-68	219	100790	Z
A	11876	-7	257	17	59	46	0	95	82	-68	220	100793	Z
A	11884	-6	257	18	88	41	-3	95	82	-68	219	100790	Z
A	11972	-6	256	18	97	38	1	95	82	-68	219	100796	Z
A	11880	-7	257	18	80	37	2	95	81	-68	219	100784	Z
A	11896	-7	257	18	46	39	9	95	81	-68	220	100801	Z
A	11896	-7	257	20	32	35	13	95	81	-68	220	100796	Z
A	11980	-7	257	20	52	36	11	95	81	-68	219	100790	Z
A	11964	-6	259	19	80	36	9	95	81	-68	220	100793	Z
A	11904	-6	259	18	117	33	7	95	81	-68	219	100787	Z
A	12044	-5	259	18	135	28	1	97	81	-69	219	100798	Z
A	12044	-7	261	17	127	29	1	97	81	-69	219	100796	Z
A	12036	-6	260	16	110	27	1	97	81	-69	219	100796	Z
A	12056	-6	259	16	100	25	6	97	81	-69	220	100798	Z
A	12048	-6	258	17	96	29	5	97	81	-69	220	100793	Z
A	11884	-7	257	18	91	28	10	96	80	-70	220	100787	Z
A	11960	-7	257	16	102	30	15	96	79	-72	220	100793	Z
A	12144	-6	257	17	115	28	15	96	79	-72	220	100793	Z
A	12128	-5	258	17	112	29	20	96	79	-72	219	100784	Z
A	12128	-6	261	14	87	32	18	96	79	-72	220	100793	Z
A	11980	-6	264	15	43	31	19	96	79	-72	220	100796	Z
A	11972	-5	263	13	18	29	18	95	79	-70	220	100793	Z
A	11972	-6	262	13	24	30	16	95	79	-70	220	100801	Z
A	11984	-6	261	12	41	31	15	95	79	-70	220	100793	Z
A	11968	-5	260	13	29	32	14	95	79	-70	220	100804	Z
A	11964	-6	259	14	19	32	15	95	79	-70	220	100798	Z
A	11976	-6	259	14	30	31	15	95	78	-70	219	100784	Z
A	11988	-6	260	12	30	32	18	96	78	-70	220	100796	Z
A	11944	-6	261	14	12	30	17	96	78	-70	220	100790	Z
A	11976	-5	261	13	19	30	15	96	78	-70	220	100798	Z
A	11976	-5	262	12	23	32	13	96	78	-70	220	100801	Z
A	11972	-5	263	13	22	32	13	96	78	-70	220	100804	Z
A	11960	-6	263	12	42	32	11	98	78	-71	220	100796	Z
A	11984	-5	260	12	39	34	9	98	78	-71	220	100804	Z
A	11876	-5	260	12	33	33	12	98	78	-71	220	100798	Z
A	11960	-6	261	14	33	34	9	98	78	-71	220	100796	Z
A	11884	-6	262	14	33	35	11	98	78	-71	220	100796	Z
A	11972	-6	263	13	9	38	10	96	78	-71	220	100804	Z
A	11888	-5	261	14	-19	42	9	95	78	-72	220	100784	Z
A	11972	-5	261	13	-28	42	11	95	78	-72	219	100784	Z
A	12080	-5	261	13	-14	45	7	95	78	-72	220	100790	Z
A	11984	-5	262	12	-24	44	5	95	78	-72	220	100804	Z
A	11988	-6	262	13	-42	47	6	95	78	-72	220	100798	Z
A	11972	-6	262	13	-70	45	6	96	80	-73	220	100801	Z
A	11968	-6	264	12	-110	48	7	96	80	-73	220	100796	Z
A	12124	-7	263	14	-114	46	3	96	80	-73	220	100796	Z
A	12140	-6	261	12	-102	47	3	96	80	-73	220	100796	Z
A	12136	-6	261	13	-118	46	4	96	80	-73	220	100798	Z
A	12120	-6	260	14	-145	48	3	96	80	-73	220	100793	Z
A	12128	-7	262	15	-196	49	9	96	80	-72	220	100793	Z
